Kỳ,Thứ,Ngày,Giờ,Bộ Số,ĐB,Hiển thị,Loại,Link cập nhật,Ngày cập nhật
267,Thứ 5,01/06/2023,,,,Đặc biệt: 358 608 || Giải nhất: 068 543 147 594 || Giải nhì: 132 766 080 450 502 904 || Giải ba: 116 588 164 391 929 062 405 560,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-06-2023.html,01/06/2023
266,Thứ 3,30/05/2023,,,,Đặc biệt: 492 365 || Giải nhất: 958 629 734 689 || Giải nhì: 424 507 212 615 120 741 || Giải ba: 213 319 955 933 580 463 448 157,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-05-2023.html,30/05/2023
265,Thứ 7,27/05/2023,,,,Đặc biệt: 702 475 || Giải nhất: 671 410 051 853 || Giải nhì: 244 536 064 620 855 331 || Giải ba: 831 814 197 651 954 548 968 007,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-05-2023.html,27/05/2023
264,Thứ 5,25/05/2023,,,,Đặc biệt: 116 716 || Giải nhất: 692 011 282 170 || Giải nhì: 991 471 727 330 554 952 || Giải ba: 567 780 545 259 754 174 121 634,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-05-2023.html,25/05/2023
263,Thứ 3,23/05/2023,,,,Đặc biệt: 556 999 || Giải nhất: 978 393 610 415 || Giải nhì: 473 218 790 316 089 982 || Giải ba: 401 026 476 213 116 690 509 841,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-05-2023.html,23/05/2023
262,Thứ 7,20/05/2023,,,,Đặc biệt: 150 086 || Giải nhất: 247 824 244 367 || Giải nhì: 585 174 424 800 349 323 || Giải ba: 149 975 731 841 269 976 216 130,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-05-2023.html,20/05/2023
261,Thứ 5,18/05/2023,,,,Đặc biệt: 979 682 || Giải nhất: 366 376 110 920 || Giải nhì: 665 956 338 207 851 935 || Giải ba: 190 799 474 659 231 254 340 014,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-05-2023.html,18/05/2023
260,Thứ 3,16/05/2023,,,,Đặc biệt: 110 926 || Giải nhất: 383 917 553 917 || Giải nhì: 814 773 420 487 293 545 || Giải ba: 220 663 608 003 342 412 591 963,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-05-2023.html,16/05/2023
259,Thứ 7,13/05/2023,,,,Đặc biệt: 953 838 || Giải nhất: 789 144 471 699 || Giải nhì: 985 685 926 329 481 303 || Giải ba: 872 693 145 789 195 574 794 160,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-05-2023.html,13/05/2023
258,Thứ 5,11/05/2023,,,,Đặc biệt: 195 367 || Giải nhất: 193 449 755 597 || Giải nhì: 038 049 309 066 012 095 || Giải ba: 443 109 840 314 547 427 447 806,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-05-2023.html,11/05/2023
257,Thứ 3,09/05/2023,,,,Đặc biệt: 370 376 || Giải nhất: 649 057 044 700 || Giải nhì: 943 025 486 867 747 835 || Giải ba: 826 510 364 642 985 370 657 874,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-05-2023.html,09/05/2023
256,Thứ 7,06/05/2023,,,,Đặc biệt: 185 282 || Giải nhất: 492 833 355 135 || Giải nhì: 150 436 389 405 589 934 || Giải ba: 323 513 852 585 696 622 168 058,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-05-2023.html,06/05/2023
255,Thứ 5,04/05/2023,,,,Đặc biệt: 595 547 || Giải nhất: 568 030 762 677 || Giải nhì: 319 046 547 169 131 677 || Giải ba: 506 866 634 875 187 433 416 132,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-05-2023.html,04/05/2023
254,Thứ 3,02/05/2023,,,,Đặc biệt: 406 951 || Giải nhất: 085 149 193 025 || Giải nhì: 153 098 122 444 315 789 || Giải ba: 911 482 019 493 157 452 270 514,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-05-2023.html,02/05/2023
253,Thứ 7,29/04/2023,,,,Đặc biệt: 142 616 || Giải nhất: 665 882 157 006 || Giải nhì: 298 954 232 279 605 376 || Giải ba: 350 578 649 731 636 208 586 948,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-04-2023.html,29/04/2023
252,Thứ 5,27/04/2023,,,,Đặc biệt: 284 749 || Giải nhất: 425 913 222 283 || Giải nhì: 569 946 652 627 551 945 || Giải ba: 542 117 339 554 520 389 768 088,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-04-2023.html,27/04/2023
251,Thứ 3,25/04/2023,,,,Đặc biệt: 993 109 || Giải nhất: 015 819 735 853 || Giải nhì: 823 099 794 346 269 246 || Giải ba: 964 552 496 298 500 127 347 370,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-04-2023.html,25/04/2023
250,Thứ 7,22/04/2023,,,,Đặc biệt: 665 547 || Giải nhất: 078 302 585 979 || Giải nhì: 328 234 158 656 309 779 || Giải ba: 882 648 845 218 542 366 032 452,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-04-2023.html,22/04/2023
249,Thứ 5,20/04/2023,,,,Đặc biệt: 795 295 || Giải nhất: 804 630 680 438 || Giải nhì: 054 910 615 277 891 935 || Giải ba: 874 963 142 914 757 372 600 796,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-04-2023.html,20/04/2023
248,Thứ 3,18/04/2023,,,,Đặc biệt: 951 604 || Giải nhất: 391 800 237 028 || Giải nhì: 111 380 193 812 150 553 || Giải ba: 720 244 960 962 877 268 009 925,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-04-2023.html,18/04/2023
247,Thứ 7,15/04/2023,,,,Đặc biệt: 790 893 || Giải nhất: 330 396 899 782 || Giải nhì: 191 320 389 803 275 253 || Giải ba: 375 756 837 998 865 999 198 759,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-04-2023.html,15/04/2023
246,Thứ 5,13/04/2023,,,,Đặc biệt: 696 506 || Giải nhất: 470 430 458 027 || Giải nhì: 134 062 453 158 166 818 || Giải ba: 028 674 742 065 957 761 113 626,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-04-2023.html,13/04/2023
245,Thứ 3,11/04/2023,,,,Đặc biệt: 742 427 || Giải nhất: 831 862 609 218 || Giải nhì: 226 615 317 646 500 469 || Giải ba: 456 101 310 660 060 138 952 696,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-04-2023.html,11/04/2023
244,Thứ 7,08/04/2023,,,,Đặc biệt: 022 718 || Giải nhất: 625 727 337 331 || Giải nhì: 389 940 966 432 622 604 || Giải ba: 328 765 409 919 222 364 839 617,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-04-2023.html,08/04/2023
243,Thứ 5,06/04/2023,,,,Đặc biệt: 049 038 || Giải nhất: 193 480 685 832 || Giải nhì: 605 323 681 560 676 714 || Giải ba: 137 429 777 641 143 374 568 377,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-04-2023.html,06/04/2023
242,Thứ 3,04/04/2023,,,,Đặc biệt: 961 580 || Giải nhất: 088 256 102 725 || Giải nhì: 166 554 200 502 722 802 || Giải ba: 135 436 759 414 851 991 638 869,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-04-2023.html,04/04/2023
241,Thứ 7,01/04/2023,,,,Đặc biệt: 791 029 || Giải nhất: 481 607 713 859 || Giải nhì: 863 543 888 960 013 354 || Giải ba: 790 274 951 329 313 373 866 379,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-04-2023.html,01/04/2023
240,Thứ 5,30/03/2023,,,,Đặc biệt: 634 410 || Giải nhất: 341 858 277 853 || Giải nhì: 039 032 051 494 316 543 || Giải ba: 494 869 201 102 845 879 073 855,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-03-2023.html,30/03/2023
239,Thứ 3,28/03/2023,,,,Đặc biệt: 760 507 || Giải nhất: 699 236 036 990 || Giải nhì: 320 351 556 634 135 147 || Giải ba: 519 788 028 566 523 702 285 238,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-03-2023.html,28/03/2023
238,Thứ 7,25/03/2023,,,,Đặc biệt: 256 085 || Giải nhất: 610 849 128 389 || Giải nhì: 540 967 456 357 592 619 || Giải ba: 165 896 795 196 433 812 423 753,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-03-2023.html,25/03/2023
237,Thứ 5,23/03/2023,,,,Đặc biệt: 296 284 || Giải nhất: 011 885 860 467 || Giải nhì: 655 415 829 294 270 736 || Giải ba: 151 746 746 416 901 348 489 215,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-03-2023.html,23/03/2023
236,Thứ 3,21/03/2023,,,,Đặc biệt: 237 447 || Giải nhất: 259 128 986 740 || Giải nhì: 163 369 952 092 859 624 || Giải ba: 012 177 005 055 034 350 271 106,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-03-2023.html,21/03/2023
235,Thứ 7,18/03/2023,,,,Đặc biệt: 278 163 || Giải nhất: 536 411 224 794 || Giải nhì: 231 521 320 818 736 758 || Giải ba: 081 281 923 058 749 687 069 259,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-03-2023.html,18/03/2023
234,Thứ 5,16/03/2023,,,,Đặc biệt: 161 206 || Giải nhất: 089 852 971 756 || Giải nhì: 163 183 644 177 674 461 || Giải ba: 569 534 836 983 862 644 382 300,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-03-2023.html,16/03/2023
233,Thứ 3,14/03/2023,,,,Đặc biệt: 883 786 || Giải nhất: 004 809 026 887 || Giải nhì: 109 477 109 605 313 970 || Giải ba: 230 303 677 397 048 880 766 385,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-03-2023.html,14/03/2023
232,Thứ 7,11/03/2023,,,,Đặc biệt: 291 024 || Giải nhất: 068 327 621 611 || Giải nhì: 502 657 858 846 498 789 || Giải ba: 769 480 931 527 578 274 307 116,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-03-2023.html,11/03/2023
231,Thứ 5,09/03/2023,,,,Đặc biệt: 333 432 || Giải nhất: 198 523 784 155 || Giải nhì: 438 115 018 027 410 999 || Giải ba: 497 749 069 470 432 272 456 592,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-03-2023.html,09/03/2023
230,Thứ 3,07/03/2023,,,,Đặc biệt: 587 955 || Giải nhất: 571 178 850 872 || Giải nhì: 438 188 982 440 154 286 || Giải ba: 885 664 918 815 313 180 568 045,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-03-2023.html,07/03/2023
229,Thứ 7,04/03/2023,,,,Đặc biệt: 432 589 || Giải nhất: 798 233 542 774 || Giải nhì: 228 047 207 576 724 075 || Giải ba: 094 682 597 386 086 099 395 257,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-03-2023.html,04/03/2023
228,Thứ 5,02/03/2023,,,,Đặc biệt: 367 551 || Giải nhất: 443 920 822 965 || Giải nhì: 616 433 717 099 117 518 || Giải ba: 859 737 633 019 545 324 575 252,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-03-2023.html,02/03/2023
227,Thứ 3,28/02/2023,,,,Đặc biệt: 600 942 || Giải nhất: 820 140 067 403 || Giải nhì: 186 732 990 616 663 701 || Giải ba: 767 980 919 269 156 599 049 753,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-02-2023.html,28/02/2023
226,Thứ 7,25/02/2023,,,,Đặc biệt: 698 348 || Giải nhất: 642 773 211 086 || Giải nhì: 129 009 074 723 948 541 || Giải ba: 714 351 680 796 912 495 683 324,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-02-2023.html,25/02/2023
225,Thứ 5,23/02/2023,,,,Đặc biệt: 550 439 || Giải nhất: 209 803 895 426 || Giải nhì: 198 732 276 426 025 117 || Giải ba: 494 225 636 935 220 803 313 290,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-02-2023.html,23/02/2023
224,Thứ 3,21/02/2023,,,,Đặc biệt: 279 603 || Giải nhất: 945 699 657 506 || Giải nhì: 558 272 296 879 406 506 || Giải ba: 512 101 365 946 613 995 536 465,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-02-2023.html,21/02/2023
223,Thứ 7,18/02/2023,,,,Đặc biệt: 468 866 || Giải nhất: 646 527 836 243 || Giải nhì: 890 908 234 276 554 930 || Giải ba: 342 633 547 394 674 150 719 542,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-02-2023.html,18/02/2023
222,Thứ 5,16/02/2023,,,,Đặc biệt: 965 063 || Giải nhất: 792 948 067 004 || Giải nhì: 706 672 453 504 731 832 || Giải ba: 317 944 029 026 070 718 112 474,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-02-2023.html,16/02/2023
221,Thứ 3,14/02/2023,,,,Đặc biệt: 015 398 || Giải nhất: 010 195 733 581 || Giải nhì: 457 694 460 325 816 120 || Giải ba: 282 824 276 719 652 695 636 793,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-02-2023.html,14/02/2023
220,Thứ 7,11/02/2023,,,,Đặc biệt: 372 088 || Giải nhất: 865 730 599 307 || Giải nhì: 601 984 640 850 290 059 || Giải ba: 493 609 966 350 395 970 307 207,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-02-2023.html,11/02/2023
219,Thứ 5,09/02/2023,,,,Đặc biệt: 743 935 || Giải nhất: 945 558 259 179 || Giải nhì: 686 371 790 418 694 370 || Giải ba: 138 698 516 832 167 619 854 715,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-02-2023.html,09/02/2023
218,Thứ 3,07/02/2023,,,,Đặc biệt: 823 404 || Giải nhất: 134 459 616 355 || Giải nhì: 495 742 658 785 673 834 || Giải ba: 013 718 240 615 994 182 692 804,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-02-2023.html,07/02/2023
217,Thứ 7,04/02/2023,,,,Đặc biệt: 793 515 || Giải nhất: 225 773 809 377 || Giải nhì: 857 554 451 607 953 427 || Giải ba: 704 332 966 886 387 398 420 197,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-02-2023.html,04/02/2023
216,Thứ 5,02/02/2023,,,,Đặc biệt: 073 564 || Giải nhất: 482 923 554 747 || Giải nhì: 070 793 496 594 728 480 || Giải ba: 865 468 163 776 453 532 691 347,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-02-2023.html,02/02/2023
215,Thứ 3,31/01/2023,,,,Đặc biệt: 778 419 || Giải nhất: 128 884 230 034 || Giải nhì: 760 795 457 060 243 114 || Giải ba: 896 031 983 546 092 071 468 712,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-31-01-2023.html,31/01/2023
214,Thứ 7,28/01/2023,,,,Đặc biệt: 239 265 || Giải nhất: 524 901 061 250 || Giải nhì: 421 326 071 977 515 802 || Giải ba: 769 133 840 708 681 240 129 066,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-01-2023.html,28/01/2023
213,Thứ 5,26/01/2023,,,,Đặc biệt: 992 042 || Giải nhất: 389 940 935 308 || Giải nhì: 070 638 941 008 804 306 || Giải ba: 240 070 542 849 856 151 235 830,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-01-2023.html,26/01/2023
212,Thứ 3,24/01/2023,,,,Đặc biệt: 841 170 || Giải nhất: 916 168 982 618 || Giải nhì: 651 338 113 522 319 836 || Giải ba: 208 956 581 455 783 317 462 650,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-01-2023.html,24/01/2023
211,Thứ 5,19/01/2023,,,,Đặc biệt: 252 232 || Giải nhất: 653 750 369 006 || Giải nhì: 621 096 272 163 029 375 || Giải ba: 502 466 446 283 496 761 446 118,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-01-2023.html,19/01/2023
210,Thứ 3,17/01/2023,,,,Đặc biệt: 235 819 || Giải nhất: 514 355 874 420 || Giải nhì: 072 410 675 317 296 756 || Giải ba: 778 923 320 786 107 145 446 292,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-01-2023.html,17/01/2023
209,Thứ 7,14/01/2023,,,,Đặc biệt: 722 738 || Giải nhất: 918 934 659 665 || Giải nhì: 504 638 736 047 332 684 || Giải ba: 772 716 993 593 772 296 010 267,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-01-2023.html,14/01/2023
208,Thứ 5,12/01/2023,,,,Đặc biệt: 980 120 || Giải nhất: 428 549 254 192 || Giải nhì: 090 824 628 639 298 259 || Giải ba: 500 502 468 677 254 497 296 288,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-01-2023.html,12/01/2023
207,Thứ 3,10/01/2023,,,,Đặc biệt: 572 256 || Giải nhất: 369 656 087 618 || Giải nhì: 237 400 653 888 146 219 || Giải ba: 455 499 136 446 183 883 210 685,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-01-2023.html,10/01/2023
206,Thứ 7,07/01/2023,,,,Đặc biệt: 172 037 || Giải nhất: 383 583 733 457 || Giải nhì: 169 505 543 724 786 802 || Giải ba: 778 527 015 118 111 351 890 487,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-01-2023.html,07/01/2023
205,Thứ 5,05/01/2023,,,,Đặc biệt: 130 109 || Giải nhất: 236 100 630 271 || Giải nhì: 624 479 836 864 025 275 || Giải ba: 077 966 586 710 066 023 074 577,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-01-2023.html,05/01/2023
204,Thứ 3,03/01/2023,,,,Đặc biệt: 903 825 || Giải nhất: 977 884 376 689 || Giải nhì: 011 480 700 243 610 156 || Giải ba: 079 269 090 626 716 062 605 077,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-01-2023.html,03/01/2023
203,Thứ 7,31/12/2022,,,,Đặc biệt: 436 095 || Giải nhất: 817 562 746 167 || Giải nhì: 684 593 473 072 069 692 || Giải ba: 062 810 985 348 109 393 044 215,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-31-12-2022.html,31/12/2022
202,Thứ 5,29/12/2022,,,,Đặc biệt: 548 542 || Giải nhất: 536 025 234 948 || Giải nhì: 383 561 164 411 294 627 || Giải ba: 958 674 073 086 216 629 607 023,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-12-2022.html,29/12/2022
201,Thứ 3,27/12/2022,,,,Đặc biệt: 266 557 || Giải nhất: 761 414 414 716 || Giải nhì: 579 645 632 206 285 448 || Giải ba: 690 549 244 344 611 849 735 702,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-12-2022.html,27/12/2022
200,Thứ 7,24/12/2022,,,,Đặc biệt: 849 103 || Giải nhất: 154 117 090 601 || Giải nhì: 814 356 438 465 074 552 || Giải ba: 724 401 159 638 378 955 196 829,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-12-2022.html,24/12/2022
199,Thứ 5,22/12/2022,,,,Đặc biệt: 319 247 || Giải nhất: 533 250 636 561 || Giải nhì: 698 648 786 453 990 424 || Giải ba: 769 363 052 544 152 107 526 088,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-12-2022.html,22/12/2022
198,Thứ 3,20/12/2022,,,,Đặc biệt: 466 389 || Giải nhất: 452 486 791 464 || Giải nhì: 392 284 751 133 230 498 || Giải ba: 963 197 425 550 488 008 143 153,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-12-2022.html,20/12/2022
197,Thứ 7,17/12/2022,,,,Đặc biệt: 057 285 || Giải nhất: 362 740 102 170 || Giải nhì: 924 343 126 772 512 126 || Giải ba: 034 533 132 680 117 632 855 312,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-12-2022.html,17/12/2022
196,Thứ 5,15/12/2022,,,,Đặc biệt: 209 272 || Giải nhất: 383 302 839 194 || Giải nhì: 468 325 454 332 119 896 || Giải ba: 719 615 182 652 807 384 999 237,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-12-2022.html,15/12/2022
195,Thứ 3,13/12/2022,,,,Đặc biệt: 226 661 || Giải nhất: 896 104 362 075 || Giải nhì: 991 825 056 694 327 089 || Giải ba: 316 376 623 873 846 892 888 917,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-12-2022.html,13/12/2022
194,Thứ 7,10/12/2022,,,,Đặc biệt: 551 484 || Giải nhất: 197 153 553 141 || Giải nhì: 418 530 875 845 772 455 || Giải ba: 388 087 017 127 143 809 553 801,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-12-2022.html,10/12/2022
193,Thứ 5,08/12/2022,,,,Đặc biệt: 306 725 || Giải nhất: 170 681 590 143 || Giải nhì: 951 292 772 025 560 170 || Giải ba: 358 207 271 834 278 139 448 525,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-12-2022.html,08/12/2022
192,Thứ 3,06/12/2022,,,,Đặc biệt: 423 354 || Giải nhất: 576 351 429 250 || Giải nhì: 158 868 556 306 724 400 || Giải ba: 479 399 649 537 140 183 808 757,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-12-2022.html,06/12/2022
191,Thứ 7,03/12/2022,,,,Đặc biệt: 210 557 || Giải nhất: 688 176 130 195 || Giải nhì: 309 431 998 533 343 516 || Giải ba: 470 628 149 173 270 337 539 315,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-12-2022.html,03/12/2022
190,Thứ 5,01/12/2022,,,,Đặc biệt: 367 358 || Giải nhất: 306 547 169 964 || Giải nhì: 761 906 152 961 220 880 || Giải ba: 708 096 080 944 642 682 654 834,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-12-2022.html,01/12/2022
189,Thứ 3,29/11/2022,,,,Đặc biệt: 193 099 || Giải nhất: 658 244 798 985 || Giải nhì: 839 785 119 638 958 355 || Giải ba: 598 557 378 736 436 856 033 917,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-11-2022.html,29/11/2022
188,Thứ 7,26/11/2022,,,,Đặc biệt: 599 457 || Giải nhất: 868 265 516 507 || Giải nhì: 705 076 904 531 792 921 || Giải ba: 882 201 908 267 356 206 300 651,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-11-2022.html,26/11/2022
187,Thứ 5,24/11/2022,,,,Đặc biệt: 866 625 || Giải nhất: 765 927 652 855 || Giải nhì: 328 372 767 297 157 363 || Giải ba: 931 340 846 227 273 883 986 822,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-11-2022.html,24/11/2022
